name,folder,video_seq,traction,x_torse,y_torse,x_barre,y_barre,phase
images (56),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (36),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_430,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1260,images1,3,1,0.40022179697553373,0.60783734989745,0.42332917813162696,0.30565034985412015,training
im_1429,images1,5,1,0.5403470903330175,0.3393657581691663,0.5042090562533802,0.07666865469286761,training
im_353,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1354,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_80,images11,24,1,0.0,0.0,0.0,0.0,training
im_269,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1625,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_97,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_4021,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (31),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_1431,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_248,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1662,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (52),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_397,images10,23,1,0.0,0.0,0.0,0.0,training
im_86,images9,22,1,0.0,0.0,0.0,0.0,training
im_205,images10,23,1,0.0,0.0,0.0,0.0,training
images (99),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2677,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_888,images1,2,1,0.4023359487486648,0.631612712953053,0.42623365471077684,0.30672192050170055,training
im_1390,images1,3,1,0.41321425903784725,0.4400543215965882,0.4322150230527167,0.3136777674720032,training
im_1067,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (82),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_121,images6,17,1,0.4748062015503877,0.4709302325581397,0.47868217054263573,0.24031007751937988,training
im_2973,images1,6,0,0.0,0.0,0.0,0.0,training
im_3510,images1,7,1,0.4992321426370156,0.387419784227552,0.5011916550810711,0.07237542215527885,training
im_2250,images1,6,0,0.0,0.0,0.0,0.0,training
im_1819,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2906,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (90),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_56,images9,22,1,0.0,0.0,0.0,0.0,training
im_3532,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3676,images1,8,1,0.44923017292784745,0.3165319022063209,0.45975968992248056,0.15422242098986283,training
im_1842,images1,6,0,0.0,0.0,0.0,0.0,training
im_2629,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (97),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_54,images11,24,1,0.0,0.0,0.0,0.0,training
im_2088,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_252,images3,14,1,0.4972700258115884,0.3530957411679033,0.47989231575977703,0.24604011947524798,training
im_1864,images1,6,0,0.0,0.0,0.0,0.0,training
im_1411,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1506,images1,5,1,0.49566098489556754,0.4026172528731299,0.5026430153930268,0.07020023479957671,training
im_1282,images1,3,1,0.41267951525626906,0.3865781265787434,0.42704934527136307,0.30776829345337153,training
im_436,images4,15,1,0.4670542635658914,0.2558139534883721,0.47286821705426363,0.24612403100775193,training
im_4087,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (17),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3787,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_8,images10,23,1,0.0,0.0,0.0,0.0,training
im_2619,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_38,images10,23,1,0.0,0.0,0.0,0.0,training
im_2095,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_227,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_381,images8,19,1,0.48332818317748805,0.20287929128452092,0.4675259916003854,0.15289378118670754,training
im_3587,images1,7,1,0.4899945685068004,0.17284058597297414,0.4974223491174716,0.07282904118199297,training
im_81,images4,15,1,0.477667679030444,0.3788538340045062,0.4826675742066438,0.23863666183673743,training
im_378,images5,16,1,0.4864275132791308,0.34536888683446876,0.48813943475390575,0.24049925631098962,training
im_711,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_2215,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_412,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_112,images9,22,1,0.0,0.0,0.0,0.0,training
im_276,images4,15,1,0.4671105643567925,0.34747582877799243,0.47498556350844473,0.23532266778195554,training
images (120),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1396,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (86),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (41),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_651,images1,2,1,0.413660305646747,0.6592553063297124,0.4224950424905072,0.30420795794222677,training
im_1629,images1,5,1,0.49298786303029907,0.30619420606736275,0.5028740583986601,0.07167852162029154,training
im_1677,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_208,images6,17,1,0.46692477971429164,0.40721173963751556,0.4783058326728556,0.2425636479530151,training
im_283,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (4),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_1379,images1,3,1,0.38598740026382267,0.39246446973947324,0.41847385404580795,0.3079394747745835,training
im_939,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (32),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1720,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1499,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_102,images1,1,1,0.44348240037764464,0.606324479124567,0.43096726911971606,0.3102600990527149,training
im_603,images1,2,1,0.39332707258767063,0.6537535010144051,0.4295374177669146,0.31466092423860326,training
im_582,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_647,images1,2,1,0.4114623476723535,0.6684101282108204,0.42343966380482834,0.3050557964434656,training
im_3090,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3683,images1,8,1,0.44948885796947813,0.2988946801436035,0.4574699971289117,0.16008119535423582,training
im_101,images13,26,1,0.0,0.0,0.0,0.0,training
im_3080,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (36),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_490,images5,16,1,0.447062938994999,0.5591712137648792,0.48472161747648146,0.23363744260004615,training
im_520,images1,2,1,0.39021111625100746,0.625027914155482,0.4278613588365279,0.3005900992843704,training
im_3364,images1,7,1,0.5004310452648363,0.4259036943337557,0.4981619900288772,0.07771120653520075,training
im_2083,images1,6,0,0.0,0.0,0.0,0.0,training
im_397,images1,2,1,0.4104877627631391,0.6359457984626498,0.4259606278979944,0.3066751886321719,training
téléchargement (5),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_453,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2773,images1,6,0,0.0,0.0,0.0,0.0,training
téléchargement,pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2693,images1,6,0,0.0,0.0,0.0,0.0,training
im_93,images8,19,1,0.46390809036036446,0.4469505082637396,0.472971480166016,0.15445687077560086,training
im_73,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_777,images1,2,1,0.3977987900437595,0.6396745685864839,0.4262429770544116,0.30654091893190155,training
im_2046,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_238,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_577,images1,2,1,0.3855148925791983,0.638690985221567,0.4158609496478869,0.30109615578323534,training
im_2871,images1,6,0,0.0,0.0,0.0,0.0,training
im_106,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2013,images1,6,0,0.0,0.0,0.0,0.0,training
im_386,images3,14,1,0.4815247100007699,0.5534377651444917,0.4856719003994623,0.24101573137416427,training
im_792,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_342,images10,23,1,0.0,0.0,0.0,0.0,training
im_124,images12,25,1,0.0,0.0,0.0,0.0,training
im_1648,images1,5,1,0.50032757783312,0.39476225412954363,0.5073971868835655,0.07199624131926427,training
im_1565,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_301,images8,19,1,0.4728682170542636,0.45542635658914726,0.46899224806201556,0.14922480620155038,training
images (60),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_1657,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_47,images5,16,1,0.4827981362208505,0.3599555916318655,0.48884230500016707,0.23869724390520658,training
images (48),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_425,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1241,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_2195,images1,6,0,0.0,0.0,0.0,0.0,training
im_2528,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2572,images1,6,0,0.0,0.0,0.0,0.0,training
images (100),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_32,images13,26,1,0.0,0.0,0.0,0.0,training
im_437,images12,25,1,0.0,0.0,0.0,0.0,training
im_1291,images1,3,1,0.4188362042170405,0.5039584946849951,0.4280151882536416,0.3064248770423655,training
im_376,images5,16,1,0.4864341085271318,0.34108527131782945,0.48837209302325585,0.24031007751937986,training
images (124),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1398,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images,no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_3430,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_325,images12,25,1,0.0,0.0,0.0,0.0,training
im_134,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_982,images1,3,1,0.41112477779396783,0.5992039914075763,0.4320584446891372,0.30520994172062327,training
im_2270,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2408,images1,6,0,0.0,0.0,0.0,0.0,training
im_55,images4,15,1,0.4693974414358817,0.2954609582799848,0.47956524459600025,0.2375187476567899,training
im_1377,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2557,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1673,images1,5,1,0.488768617038979,0.4079397173236382,0.49877987360912035,0.07625120030036033,training
im_1612,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_26,images13,26,1,0.0,0.0,0.0,0.0,training
im_297,images8,19,1,0.46976863457999496,0.45614066924448293,0.46673479191793105,0.14829050557907741,training
im_1599,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_3459,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1468,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_2769,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1780,images1,5,1,0.5020848976076241,0.38972616682977,0.5022910075783334,0.07289282915257485,training
images (45),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_1095,images1,3,1,0.4230786899186078,0.6741900415791056,0.42701626743105286,0.29731380787688627,training
im_2752,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (23),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_2896,images1,6,0,0.0,0.0,0.0,0.0,training
im_1206,images1,3,1,0.38253399463287335,0.6410906133656291,0.42265254357728793,0.30031068035433417,training
im_571,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (116),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1162,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (42),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3201,images1,7,1,0.4928856593256526,0.25235543736687654,0.4914295208603358,0.07821046615649561,training
im_339,images11,24,1,0.0,0.0,0.0,0.0,training
images (15),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_193,images3,14,1,0.47630887384337084,0.5698742991690854,0.4901632888320066,0.2442805881624334,training
im_1947,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2902,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2474,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (74),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1682,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (30),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
images (40),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_293,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (82),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2503,images1,6,0,0.0,0.0,0.0,0.0,training
im_4052,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (4),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
images (11),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_99,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_583,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1540,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_718,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (54),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_748,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_3567,images1,7,1,0.48449612403100767,0.16860465116279072,0.49612403100775193,0.07558139534883722,training
im_244,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2452,images1,6,0,0.0,0.0,0.0,0.0,training
im_1626,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_736,images1,2,1,0.4271671378683759,0.6627412849531172,0.4264174617923724,0.3000611828688253,training
im_40,images4,15,1,0.4764584809040513,0.2613348845253664,0.47061392704566046,0.23645130087688337,training
im_138,images8,19,1,0.4650518070829741,0.4400308370646795,0.4709847771249852,0.15557368827538828,training
images (81),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_4086,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_448,images11,24,1,0.0,0.0,0.0,0.0,training
images (12),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1489,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_301,images11,24,1,0.0,0.0,0.0,0.0,training
im_1610,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2465,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_779,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_188,images4,15,1,0.47283800459481384,0.39723134490945067,0.4823620820820653,0.23648439316037473,training
im_3554,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3329,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3721,images1,8,1,0.4370864639236731,0.5262921884317232,0.45612403100775184,0.1569624329159212,training
im_283,images4,15,1,0.4685985835896894,0.36698246752070424,0.4776143830007777,0.23573528839002034,training
images (6),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_137,images10,23,1,0.0,0.0,0.0,0.0,training
im_556,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_481,images1,2,1,0.4162190508388551,0.6435901267275529,0.428337562914076,0.30681028989576437,training
im_422,images8,19,1,0.4691005485491875,0.2911617221306249,0.4690848115800375,0.15895191558902436,training
images (43),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_2641,images1,6,0,0.0,0.0,0.0,0.0,training
im_375,images4,15,1,0.47463650817328573,0.6094308277087184,0.4824575442706072,0.2383342846098551,training
im_429,images11,24,1,0.0,0.0,0.0,0.0,training
im_1859,images1,6,0,0.0,0.0,0.0,0.0,training
images (77),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1316,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_264,images4,15,1,0.4697646265011315,0.3116766205003773,0.4700341386115566,0.24000419406405693,training
im_146,images3,14,1,0.4794952552501264,0.5056105679033732,0.4908429899284467,0.24239147709904443,training
im_1100,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_29,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_292,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1838,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_479,images1,2,1,0.4163526676561022,0.6388534891892416,0.42855944571578997,0.30752157391112633,training
im_56,images12,25,1,0.0,0.0,0.0,0.0,training
im_1596,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1659,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_238,images10,23,1,0.0,0.0,0.0,0.0,training
im_248,images5,16,1,0.48738072626841844,0.38357372984923094,0.4866677101400552,0.23734697245885056,training
images (30),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3071,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_323,images8,19,1,0.48078148219454964,0.3910617137841721,0.47395591974185375,0.15631411197622289,training
im_61,images9,22,1,0.0,0.0,0.0,0.0,training
im_4142,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_291,images5,16,1,0.4857207372448873,0.5524107294153326,0.4874025046018475,0.23880463655193374,training
im_286,images11,24,1,0.0,0.0,0.0,0.0,training
im_1604,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_433,images13,26,1,0.0,0.0,0.0,0.0,training
images (80),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2699,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (93),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (21),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_154,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (25),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_332,images5,16,1,0.4840963373912118,0.5053292429076276,0.48830731266051863,0.23864396349584457,training
im_1674,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2083,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1716,images1,5,1,0.5032553063452065,0.11770170691118988,0.5004051092215255,0.06644404898395521,training
im_4073,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1376,images1,3,1,0.37875169219024346,0.4229991918255042,0.41349929430144594,0.30542046749923707,training
im_3722,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_898,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3438,images1,7,1,0.489806706184094,0.15432731256642473,0.5025237514362604,0.07246775530538749,training
im_379,images13,26,1,0.0,0.0,0.0,0.0,training
im_220,images3,14,1,0.4743380823306319,0.5479561951983397,0.4870074129250848,0.2408385465073704,training
téléchargement (14),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (87),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1566,images1,5,1,0.49478735525114614,0.3194931026575291,0.5010690681761996,0.07687172213100205,training
im_475,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3486,images1,7,1,0.4971505022639585,0.42833801185719567,0.4942481314523247,0.07238519514638947,training
images (105),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_287,images4,15,1,0.46902066985312524,0.37911679704547196,0.47903566617393867,0.2367184645962955,training
téléchargement (22),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2135,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (82),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_512,images13,26,1,0.0,0.0,0.0,0.0,training
im_150,images11,24,1,0.0,0.0,0.0,0.0,training
images (8),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (23),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_116,images7,18,1,0.4664370457317388,0.4096523112472977,0.47165685760088505,0.1520995815186769,training
images (30),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_129,images9,22,1,0.0,0.0,0.0,0.0,training
im_214,images5,16,1,0.48889345941034223,0.3353015002460241,0.4891038477568855,0.23851698250478304,training
im_1416,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (3),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_476,images13,26,1,0.0,0.0,0.0,0.0,training
im_96,images7,18,1,0.46819135688633523,0.46330231063832306,0.48041470382096857,0.15244887001173363,training
im_1976,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_205,images4,15,1,0.4729631412653812,0.29608420470666563,0.48282847000135604,0.23859295413345172,training
im_44,images4,15,1,0.4756466757976034,0.2652684357475692,0.4718451058944566,0.23325209684831344,training
images (113),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_49,images3,14,1,0.4768219416229978,0.3000192123865386,0.48318616238500245,0.23983264127034323,training
images (16),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3652,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1393,images1,3,1,0.4173476946379347,0.49790358587722516,0.43267123007993064,0.3138564148555484,training
im_2502,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_388,images4,15,1,0.4736384684219012,0.5787196308061165,0.4824274669456859,0.23829289765143344,training
im_3797,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_31,images8,19,1,0.48837209302325574,0.1744186046511628,0.47480620155038766,0.15891472868217055,training
im_2899,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_287,images12,25,1,0.0,0.0,0.0,0.0,training
im_107,images11,24,1,0.0,0.0,0.0,0.0,training
im_105,images5,16,1,0.48241146531674917,0.4279173096459028,0.48998602305399264,0.23461298644364398,training
im_2907,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (53),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_153,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (65),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_431,images12,25,1,0.0,0.0,0.0,0.0,training
